id_0,iso,name_0,id_1,name_1,id_2,name_2,id_3,name_3,type_3,engtype_3,nl_name_3,varname_3
"250",VNM,Vietnam,"6",Điện Biên,"56",Tủa Chùa,"646",Sáng Nhè,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"56",Tủa Chùa,"647",Sín Chải,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"56",Tủa Chùa,"648",Sính Phình,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"56",Tủa Chùa,"649",Tủa Chùa,Townlet,Townlet,,
"250",VNM,Vietnam,"6",Điện Biên,"56",Tủa Chùa,"650",Tủa Thàng,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"56",Tủa Chùa,"651",Tả Phìn,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"56",Tủa Chùa,"652",Tả Sìn Thàng,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"56",Tủa Chùa,"653",Trung Thu,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"654",Ẳng Cang,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"655",Ẳng Nưa,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"656",Ẳng Tở,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"657",Búng Lao,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"658",Chiềng Sinh,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"659",Mùn Chung,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"660",Mường Đăng,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"661",Mường Ảng,Townlet,Townlet,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"662",Mường Lạn,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"663",Mường Mùn,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"664",Mường Thín,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"665",Nà Sáy,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"666",Pú Nhung,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"667",Phình Sáng,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"668",Quài Cang,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"669",Quài Nưa,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"670",Quài Tở,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"671",Ta Ma,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"672",Tỏa Tình,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"673",Tênh Phông,Commune,Commune,,
"250",VNM,Vietnam,"6",Điện Biên,"57",Tuần Giáo,"674",Tuần Giáo,Townlet,Townlet,,
"250",VNM,Vietnam,"7",An Giang,"58",An Phú,"675",Ân Phú,Townlet,Townlet,,
"250",VNM,Vietnam,"7",An Giang,"58",An Phú,"676",Đa Phước,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"58",An Phú,"677",Khánh An,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"58",An Phú,"678",Khánh Bình,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"58",An Phú,"679",Nhơn Hội,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"58",An Phú,"680",Phước Hưng,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"58",An Phú,"681",Phú Hữu,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"58",An Phú,"682",Phú Hội,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"58",An Phú,"683",Quốc Thái,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"58",An Phú,"684",Vĩnh Hội Đông,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"58",An Phú,"685",Vĩnh Hậu,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"58",An Phú,"686",Vĩnh Lộc,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"58",An Phú,"687",Vĩnh Trương,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"59",Châu Phú,"688",Ô Long Vĩ,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"59",Châu Phú,"689",Đào Hữu Cảnh,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"59",Châu Phú,"690",Bình Chánh,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"59",Châu Phú,"691",Bình Long,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"59",Châu Phú,"692",Bình Mỹ,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"59",Châu Phú,"693",Bình Phú,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"59",Châu Phú,"694",Bình Thủy,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"59",Châu Phú,"695",Châu Đốc,Townlet,Townlet,,
"250",VNM,Vietnam,"7",An Giang,"59",Châu Phú,"696",Khánh Hòa,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"59",Châu Phú,"697",Mỹ Đức,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"59",Châu Phú,"698",Mỹ Phú,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"59",Châu Phú,"699",Thạnh Mỹ Tây,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"59",Châu Phú,"700",Vĩnh Thạnh Trung,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"60",Châu Thành,"701",An Châu,Townlet,Townlet,,
"250",VNM,Vietnam,"7",An Giang,"60",Châu Thành,"702",An Hoà,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"60",Châu Thành,"703",Bình Hoà,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"60",Châu Thành,"704",Bình Thành,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"60",Châu Thành,"705",CÇn Đáng,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"60",Châu Thành,"706",Hòa Bình Thành,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"60",Châu Thành,"707",Tân Phó,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"60",Châu Thành,"708",Vĩnh An,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"60",Châu Thành,"709",Vĩnh B×nh,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"60",Châu Thành,"710",Vĩnh Hanh,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"60",Châu Thành,"711",Vĩnh Lîi,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"60",Châu Thành,"712",Vĩnh NhuËn,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"60",Châu Thành,"713",Vĩnh Thµnh,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"714",An Thạch Trung,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"715",Bình Phước Xuân,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"716",Chợ Mới,Townlet,Townlet,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"717",Hội An,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"718",Hoà An,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"719",Hoà Bình,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"720",Kiến An,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"721",Kiến Thành,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"722",Long Điền A,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"723",Long Điền B,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"724",Long Giang,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"725",Long Kiến,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"726",Mỹ An,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"727",Mỹ Héi Đông,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"728",Mỹ Hiệp,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"729",Mỹ Luông,Townlet,Townlet,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"730",Nhơn Mỹ,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"61",Chợ Mới,"731",Tân Mỹ,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"62",Chau Doc,"732",Châu Phó A,Ward,Ward,,
"250",VNM,Vietnam,"7",An Giang,"62",Chau Doc,"733",Châu Phó B,Ward,Ward,,
"250",VNM,Vietnam,"7",An Giang,"62",Chau Doc,"734",Nói Sam,Ward,Ward,,
"250",VNM,Vietnam,"7",An Giang,"62",Chau Doc,"735",Vĩnh Châu,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"62",Chau Doc,"736",Vĩnh Mü,Ward,Ward,,
"250",VNM,Vietnam,"7",An Giang,"62",Chau Doc,"737",Vĩnh Ngươn,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"62",Chau Doc,"738",Vĩnh TÕ,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"63",Long Xuyen Township,"739",Bình Đức,Ward,Ward,,
"250",VNM,Vietnam,"7",An Giang,"63",Long Xuyen Township,"740",Bình Khánh,Ward,Ward,,
"250",VNM,Vietnam,"7",An Giang,"63",Long Xuyen Township,"741",Mỹ Bình,Ward,Ward,,
"250",VNM,Vietnam,"7",An Giang,"63",Long Xuyen Township,"742",Mỹ Hòa Hưng,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"63",Long Xuyen Township,"743",Mỹ Hòa,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"63",Long Xuyen Township,"744",Mỹ Khánh,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"63",Long Xuyen Township,"745",Mỹ Long,Ward,Ward,,
"250",VNM,Vietnam,"7",An Giang,"63",Long Xuyen Township,"746",Mỹ Phước,Ward,Ward,,
"250",VNM,Vietnam,"7",An Giang,"63",Long Xuyen Township,"747",Mỹ Quí,Ward,Ward,,
"250",VNM,Vietnam,"7",An Giang,"63",Long Xuyen Township,"748",Mỹ Thới,Ward,Ward,,
"250",VNM,Vietnam,"7",An Giang,"63",Long Xuyen Township,"749",Mỹ Thạnh,Ward,Ward,,
"250",VNM,Vietnam,"7",An Giang,"63",Long Xuyen Township,"750",Mỹ Xuyên,Ward,Ward,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"751",Bình Thạnh Đông,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"752",Chợ Vàm,Townlet,Townlet,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"753",Hòa Lạc,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"754",Hiệp Xương,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"755",Long Hòa,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"756",Long Sơn,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"757",Phú An,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"758",Phú Bình,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"759",Phú Hưng,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"760",Phú Hiệp,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"761",Phú Lâm,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"762",Phú Long,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"763",Phú Mỹ,Townlet,Townlet,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"764",Phú Thành,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"765",Phú Thọ,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"766",Phú Thạnh,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"767",Phú Xuân,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"768",Tân Hòa,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"64",Phú Tân,"769",Tân Trung,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"65",Tân Châu,"770",Châu Phong,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"65",Tân Châu,"771",Lê Ch¸nh,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"65",Tân Châu,"772",Long An,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"65",Tân Châu,"773",Long Phú,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"65",Tân Châu,"774",Phó Léc,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"65",Tân Châu,"775",Phú Vĩnh,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"65",Tân Châu,"776",Tân An,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"65",Tân Châu,"777",Tân Châu,Townlet,Townlet,,
"250",VNM,Vietnam,"7",An Giang,"65",Tân Châu,"778",Vinh Hoà,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"65",Tân Châu,"779",Vinh Xương,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"66",Tịnh Biên,"780",An Cư,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"66",Tịnh Biên,"781",An Hảo,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"66",Tịnh Biên,"782",An Nông,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"66",Tịnh Biên,"783",An Phó,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"66",Tịnh Biên,"784",Chi Lăng,Townlet,Townlet,,
"250",VNM,Vietnam,"7",An Giang,"66",Tịnh Biên,"785",Nói Voi,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"66",Tịnh Biên,"786",Nhµ Bµng,Townlet,Townlet,,
"250",VNM,Vietnam,"7",An Giang,"66",Tịnh Biên,"787",Nhơn H­ng,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"66",Tịnh Biên,"788",Tân LËp,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"66",Tịnh Biên,"789",Tân Lợi,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"66",Tịnh Biên,"790",Thíi Sơn,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"66",Tịnh Biên,"791",Vĩnh Trung,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"66",Tịnh Biên,"792",Văn Giáo,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"66",Tịnh Biên,"793",Xuân Tô,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"67",Thoại Sơn,"794",Óc Eo,Townlet,Townlet,,
"250",VNM,Vietnam,"7",An Giang,"67",Thoại Sơn,"795",ĐÞnh Mü,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"67",Thoại Sơn,"796",ĐÞnh Thµnh,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"67",Thoại Sơn,"797",Bình Thành,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"67",Thoại Sơn,"798",Mỹ Phó Đông,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"67",Thoại Sơn,"799",Núi Sập,Townlet,Townlet,,
"250",VNM,Vietnam,"7",An Giang,"67",Thoại Sơn,"800",Phó ThuËn,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"67",Thoại Sơn,"801",Phú Hoà,Townlet,Townlet,,
"250",VNM,Vietnam,"7",An Giang,"67",Thoại Sơn,"802",Tây Phó,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"67",Thoại Sơn,"803",Tho¹i Giang,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"67",Thoại Sơn,"804",Väng Đông,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"67",Thoại Sơn,"805",Väng Thê,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"67",Thoại Sơn,"806",Vĩnh Ch¸nh,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"67",Thoại Sơn,"807",Vĩnh Kh¸nh,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"67",Thoại Sơn,"808",Vĩnh Phó,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"67",Thoại Sơn,"809",Vĩnh Tr¹ch,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"68",Tri Tôn,"810",Ô Lâm,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"68",Tri Tôn,"811",An Tức,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"68",Tri Tôn,"812",Ba Chúc,Townlet,Townlet,,
"250",VNM,Vietnam,"7",An Giang,"68",Tri Tôn,"813",Cô Tô,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"68",Tri Tôn,"814",Châu Lăng,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"68",Tri Tôn,"815",L¹c Quíi,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"68",Tri Tôn,"816",Lê Trì,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"68",Tri Tôn,"817",Lương An Trµ,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"68",Tri Tôn,"818",Lương Phi,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"68",Tri Tôn,"819",Nói Tô,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"68",Tri Tôn,"820",Tà Đảnh,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"68",Tri Tôn,"821",Tân TuyÕn,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"68",Tri Tôn,"822",Tri Tôn,Townlet,Townlet,,
"250",VNM,Vietnam,"7",An Giang,"68",Tri Tôn,"823",Vĩnh Ph­íc,Commune,Commune,,
"250",VNM,Vietnam,"7",An Giang,"68",Tri Tôn,"824",Văn Giáo,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"69",Đất Đỏ,"825",Láng Dài,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"69",Đất Đỏ,"826",Lộc An,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"69",Đất Đỏ,"827",Long Mỹ,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"69",Đất Đỏ,"828",Long Tân,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"69",Đất Đỏ,"829",Phước Hội,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"69",Đất Đỏ,"830",Phước Long Thọ,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"69",Đất Đỏ,"831",Phuoc Hai,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"69",Đất Đỏ,"832",Phuoc Thánh,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"70",Ba Ria,"833",Hòa Long,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"70",Ba Ria,"834",Kim Định,Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"70",Ba Ria,"835",Long Hương,Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"70",Ba Ria,"836",Long Phước,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"70",Ba Ria,"837",Long Toàn,Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"70",Ba Ria,"838",Phước Hưng,Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"70",Ba Ria,"839",Phước Hiệp,Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"70",Ba Ria,"840",Phước Nguyên,Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"70",Ba Ria,"841",Phước Trung,Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"71",Côn Đảo,"842",Unknown 9,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"72",Châu Đức,"843",Đá Bạc,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"72",Châu Đức,"844",Bàu Chính,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"72",Châu Đức,"845",Bình Ba,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"72",Châu Đức,"846",Bình Giã,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"72",Châu Đức,"847",Bình Trưng,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"72",Châu Đức,"848",Cù Bị,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"72",Châu Đức,"849",Kim Long,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"72",Châu Đức,"850",Láng Lớn,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"72",Châu Đức,"851",Ngãi Giao,Townlet,Townlet,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"72",Châu Đức,"852",Nghĩa Thành,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"72",Châu Đức,"853",Quảng Thành,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"72",Châu Đức,"854",Sơn Bình,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"72",Châu Đức,"855",Suối Nghê,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"72",Châu Đức,"856",Suối Rao,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"72",Châu Đức,"857",Xà bang,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"72",Châu Đức,"858",Xuân Sơn,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"73",Long Điền,"859",An Ngãi,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"73",Long Điền,"860",An Nhất,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"73",Long Điền,"861",Long Điền,Townlet,Townlet,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"73",Long Điền,"862",Long Hải,Townlet,Townlet,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"73",Long Điền,"863",Phước Hưng,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"73",Long Điền,"864",Phước Tỉnh,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"73",Long Điền,"865",Tam Phước,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"74",Tân Thành,"866",Châu Pha,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"74",Tân Thành,"867",Hắc Dịch,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"74",Tân Thành,"868",Mỹ Xuân,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"74",Tân Thành,"869",Phước Hoà,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"74",Tân Thành,"870",Phú My,Townlet,Townlet,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"74",Tân Thành,"871",Sông Xoài,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"74",Tân Thành,"872",Tân Hải,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"74",Tân Thành,"873",Tân Hoà,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"74",Tân Thành,"874",Tân Phước,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"74",Tân Thành,"875",Tóc Tiên,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"75",Vũng Tàu,"876","10",Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"75",Vũng Tàu,"877","11",Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"75",Vũng Tàu,"878","12",Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"75",Vũng Tàu,"879","1",Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"75",Vũng Tàu,"880","2",Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"75",Vũng Tàu,"881","3",Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"75",Vũng Tàu,"882","4",Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"75",Vũng Tàu,"883","5",Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"75",Vũng Tàu,"884","6",Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"75",Vũng Tàu,"885","7",Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"75",Vũng Tàu,"886","8",Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"75",Vũng Tàu,"887","9",Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"75",Vũng Tàu,"888",Long Sơn,Commune,Commune,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"75",Vũng Tàu,"889",NguyÔn An Ninh,Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"75",Vũng Tàu,"890",R¹ch Dõa,Ward,Ward,,
"250",VNM,Vietnam,"8",Bà Rịa - Vũng Tàu,"75",Vũng Tàu,"891",Thắng Nhất,Ward,Ward,,
